holeid,from,to,mid_x,mid_y,mid_z,Dh_number,Easting,Northing,Lat,Long,MagSus_MSUS,Density_SI,sampleid,Lithology,Stratigraphy,Au_ppb,Ag_ppm,Al_pct,Al2O3_pct,As_ppm,Ba_ppm,Be_ppm,Bi_ppm,Ca_pct,CaO_pct,Cd_ppm,Ce_ppm,Co_ppm,Cr_ppm,Cs_ppm,Cu_ppm,Dy_ppm,Er_ppm,Eu_ppm,F_ppm,Fe_pct,Fe2O3_pct,Ga_ppm,Gd_ppm,Ge_ppm,Hf_ppm,Ho_ppm,In_ppm,K_pct,K2O_pct,La_ppm,Li_ppm,Lu_ppm,Mg_pct,MgO_pct,Mn_ppm,MnO_pct,Mo_ppm,Na_ppm,Na2O_pct,Nb_ppm,Nd_ppm,Ni_ppm,P_pct,P2O5_pct,Pb_ppm,Pd_ppb,Pr_ppm,Pt_ppb,Rb_ppm,Re_ppm,S_ppm,Sb_ppm,Sc_ppm,Se_ppm,Si_pct,SiO2_pct,Sm_ppm,Sn_ppm,Sr_ppm,Ta_ppm,Tb_ppm,Te_ppm,Th_ppm,Ti_pct,TiO2_pct,Tl_ppm,Tm_ppm,U_ppm,V_ppm,W_ppm,Y_ppm,Yb_ppm,Zn_ppm,Zr_ppm,LOI_pct,Grp1_sTSAS,Min1_sTSAS,Wt1_sTSAS,Grp2_sTSAS,Min2_sTSAV,Wt2_sTSAS,Error_sTSAS,Grp1_sTSAV,Min1_sTSAV,Wt1_sTSAV,Grp2_sTSAV,Min2_sTSAV_1,Wt2_sTSAV,Error_sTSAV,hqd1900,hqd2200,hqd2250,hqd2350,hqd530,w2200,w2250,w2350,w530,width2200,width2350,kaol_xtal,Cu_pct,Mn_pct,Na_pct,Pb_pct,S_pct,Zn_pct,Mo_pct,As_pct,M_Magnetita,M_Hematita,M_Muscovita,M_Illita,M_Clorita,M_Feldespato_K,M_Plagioclasa,M_Pirita,M_Calcopirita,M_Bornita,M_Molibdenita,M_Smectita,M_Kaolinita,M_Granate,M_Piroxeno,M_Epidota,M_Calcita,M_Ankerita,M_Pirrotita,M_Calcosina,M_Covelita,M_Albita,M_Apatita,M_Rutilo,M_Galena,M_Esfalerita,M_Rodocrosita,M_Yeso,M_Jarosita,M_Alunita,M_Pirofilita,M_Dickita,M_Enargita,M_Cuarzo,VAL_NRMSE,Al_pct_calc,Ca_pct_calc,Cu_pct_calc,Fe_pct_calc,K_pct_calc,Mg_pct_calc,Mn_pct_calc,Na_pct_calc,P_pct_calc,Pb_pct_calc,S_pct_calc,Ti_pct_calc,Zn_pct_calc,Mo_pct_calc,As_pct_calc,R_K_Na,R_Al_K,R_Al_NaCa,R_Mg_NaK,R_K_Ca,R_Fe_Mg,R_S_Fe,ALT_ZSCORES,ALTERACION_QUIMICA,ALTERACION_CONFIANZA_Z,IDX_Mica_Feldespato,VALIDACION_MINERALOGICA,CONFIANZA_TOTAL,CONFIANZA_NIVEL,VAL_ALERTA_QZ
"ASD2",1068.1,1069,693035,6566428,-1068.55,20723,693035,6566428,-31.019982,137.022249,"","",1900383,"schist","Hutchinson",0.5,0.005,7.2,13.61,0.5,532.3,4.3,2.03,0.42,0.59,0.01,86.3,9.4,101,29.99,18,4.87,2.88,1.19,731,4.09,5.84,17.4,0.09,0.05,5.2,0.99,0.05,2.55,3.07,44,21.9,0.38,1.19,1.97,300,0.04,0.5,14600,1.97,10.3,34.8,33,0.09,0.2,14,0.5,10.54,0.5,139.7,0.001,56,0.22,24,9,31.9,68.25,6.73,4,39.8,1,0.79,0.025,17.18,0.34,0.57,0.57,0.39,3.86,64,30,26,2.59,30,207,1.97,"White Micas","Muscovite",0.604,"Chlorites","",0.396,37.1,"","","","","","","",0.0222,0.0806,"",0.0588,0.00338,2208.42,"",2348.93,486.95,8.501,9.795,0.98,0.0018,0.03,1.46,0.0014,0.0056,0.003,0.00005,0.00005,1.761,1.701,9.193,10.488,6,5.122,0.819,0,0,0.003,0,12.766,0,0,0,0,0,0,0,0,0,16.172,0.486,0.568,0.002,0.004,0,0,0,0.02,0,0,0,34.895,0,7.2,0.42,0.0018,4.09,2.55,1.19,0.03,1.46,0.09,0.0014,0.0056,0.34,0.003,0.00005,0,1.746,2.823,3.83,0.297,6.07,3.437,0.001,{"Filica":-1.125720230541537,"Argilica":-0.096028700927158,"Propilitica":-0.134601405053273,"Potasica":0.371485763712652},"Indefinida",0.37,0.471,"N/A",0.516,"Media","OK"
"ASD2",1079.1,1080,693035,6566428,-1079.55,20723,693035,6566428,-31.019982,137.022249,1080,"",1900382,"schist","Hutchinson",0.5,0.005,9.32,17.61,0.5,657.7,4.6,3.71,0.47,0.66,0.01,85.7,13.5,88,179.69,13,4.74,2.67,1.16,1255,5.62,8.03,26.1,0.09,0.5,3.8,0.94,0.08,3.61,4.35,45,48,0.36,1.77,2.94,500,0.06,0.9,12000,1.61,12.7,35.9,41,0.06,0.13,14,0.5,10.83,0.5,281,0.001,25,0.19,34,7,28,59.89,6.86,5,39.4,1.1,0.84,0.025,17.77,0.37,0.62,1.28,0.36,4.53,80,57,26.3,2.51,50,146,2.5,"White Micas","Muscovite",1,"","","",80.085,"","","","","","","",0.0158,0.122,"",0.0785,0.00759,2207.65,"",2349.77,489.86,8.39,10,0.968,0.0013,0.05,1.2,0.0014,0.0025,0.005,0.00009,0.00005,2.176,2.101,11.324,13.013,10,9.74,2.634,0,0,0.001,0,15.33,0.74,0,0,0,0,0,0,0,0,12.289,0.324,0.618,0.001,0.007,0,0,0,0,0.648,0.74,0,18.314,0,9.32,0.47,0.000709,5.62,3.61,1.77,0.05,1.2,0.06,0.001246,0.002672,0.37,0.004474,0,0,3.008,2.582,5.581,0.368,7.679,3.175,0,{"Filica":-0.778958625748475,"Argilica":0.190771060926772,"Propilitica":-0.012070359701955,"Potasica":0.481836306022591},"Indefinida",0.48,0.497,"N/A",0.53,"Media","OK"
"ASD2",1089.5,1090,693035,6566428,-1089.75,20723,693035,6566428,-31.019982,137.022249,"",2.71,1900381,"schist","Hutchinson",0.5,0.005,7.23,13.67,0.5,679.4,4.1,1.47,0.59,0.83,0.01,84.4,8.8,87,17.89,10,4.59,2.71,1.24,770,3.42,4.89,16.2,0.09,0.3,5.5,0.95,0.05,2.79,3.36,43.6,27.2,0.82,0.99,1.63,500,0.06,0.4,18900,2.55,9.3,33.9,30,0.06,0.14,13,0.5,10.28,0.5,151.8,0.001,52,0.25,22,6,31.89,68.23,6.45,3,86,0.9,0.76,0.025,17.14,0.32,0.53,0.69,0.4,4.62,58,25,25.4,2.54,54,223,1.88,"White Micas","Muscovite",0.563,"Chlorites","",0.437,33.051,"Invalid","Unknown",1,"","","",500,0.0394,0.133,0.0866,0.102,0.0301,2207.75,2240.36,2347.75,539.85,8.652,9.957,0.961,0.001,0.05,1.89,0.0013,0.0052,0.0054,0.00004,0.00005,1.242,1.199,7.986,6.798,6.683,10.167,7.397,0,0,0.002,0,0.585,0,0,0.309,0,0,0.45,0,0,0,17.695,0.324,0.534,0.002,0.008,0,0,0,0.012,0,0,0,38.607,0,7.23,0.59,0.001,3.42,2.79,0.99,0.05,1.89,0.06,0.0013,0.0052,0.32,0.0054,0.00004,0,1.476,2.591,2.915,0.212,4.728,3.454,0.002,{"Filica":-1.232813349393919,"Argilica":-0.3039815224449,"Propilitica":-0.327326765956754,"Potasica":0.254224266189252},"Indefinida",0.25,0.295,"N/A",0.501,"Media","OK"
"ASD2",1100.1,1101,693035,6566428,-1100.55,20723,693035,6566428,-31.019982,137.022249,828,2.81,1900380,"dolerite","",0.5,0.3,7.41,13.99,0.5,428.2,2.4,0.5,2.28,3.2,0.01,18.8,38.8,255,13.73,122,3.52,2.21,0.87,729,11.5,16.44,20.5,0.06,0.5,1.9,0.73,0.07,1.76,2.12,9,85.4,0.31,4.63,7.69,2200,0.28,0.8,6800,0.92,3.4,10.8,94,0.04,0.1,201,2,2.69,2,159.5,0.001,381,1.28,73,2,22.08,47.23,3.07,2,45.7,0.3,0.56,0.025,1.9,0.69,1.14,1.11,0.32,1.16,291,8,19.6,2.02,521,76,5.64,"Chlorites","FeMgChlorite",1,"","","",57.172,"","","","","","","",0.0467,"",0.0909,0.107,0.000946,"",2256.69,2340.7,496.28,"",10.45,0.999,0.0122,0.22,0.68,0.0201,0.0381,0.0521,0.00008,0.00005,3.872,3.738,0,2.264,23.866,11.591,0,0,0,0.019,0,25.443,0,0,10.067,0,0,0,0,0,0,7.727,0.216,1.152,0.023,0.078,0,0,0,0.029,0,0,0,9.915,0,7.41,2.28,0.0122,11.5,1.76,4.63,0.22,0.68,0.04,0.0201,0.0381,0.69,0.0521,0.00008,0,2.588,4.21,2.503,1.897,0.772,2.484,0.003,{"Filica":-0.874830828381249,"Argilica":-0.420056222748341,"Propilitica":0.925384980731459,"Potasica":-0.596303920324728},"Indefinida",0.93,0.105,"N/A",0.586,"Media","OK"
"ASD2",1109.5,1110,693035,6566428,-1109.75,20723,693035,6566428,-31.019982,137.022249,768,"",1900379,"dolerite","",0.5,0.005,7.87,14.87,0.5,198.8,2.2,0.34,2.88,4.03,0.1,35.9,44.7,237,10.25,40,4.37,2.59,1.16,781,12.89,18.43,25,0.08,0.6,1.9,0.9,0.04,1.21,1.46,18.8,91.4,0.4,4.93,8.17,2000,0.25,0.9,7900,1.06,3.6,17.1,107,0.06,0.13,159,2,4.57,2,113.5,0.001,768,0.76,70,0.25,20.36,43.56,4.44,3,46.5,0.3,0.72,0.025,1.98,0.72,1.19,0.65,0.4,1.38,283,3,22.9,2.66,256,81,6.16,"Chlorites","FeMgChlorite",1,"","","",19.254,"Invalid","Unknown",1,"","","",500,0.0247,"",0.0623,0.0746,0.000997,"",2256.31,2339.78,496.86,"",10.574,0.996,0.004,0.2,0.79,0.0159,0.0768,0.0256,0.00009,0.00005,3.697,3.569,0,0,33.012,8.691,0,0,0,0.006,0,23.369,0,0,3.494,0,4.428,0,0,0,0,8.977,0.324,1.202,0.018,0.038,0,0,0,0.39,0,0,0,8.785,0,7.87,2.88,0.004,12.89,1.21,4.93,0.2,0.79,0.06,0.0159,0.0768,0.72,0.0256,0.00009,0,1.531,6.504,2.144,2.465,0.42,2.615,0.006,{"Filica":-1.209490513538341,"Argilica":-0.537987268887528,"Propilitica":1.075107308388746,"Potasica":-0.881990394293104},"Propilitica",1.08,0,"Concordante",0.685,"Media","OK"
"ASD2",1119.3,1120,693035,6566428,-1119.65,20723,693035,6566428,-31.019982,137.022249,171,2.98,1900378,"dolerite","",0.5,0.005,7.92,14.97,0.5,391.2,0.7,0.11,6.33,8.85,0.1,20.3,42.9,277,5.14,138,3.97,2.38,0.96,376,8.49,12.14,18.3,0.06,0.8,1.8,0.86,0.07,1.85,2.23,8.6,34.6,0.34,4.32,7.16,1600,0.2,0.7,12100,1.63,3.4,11.5,106,0.05,0.12,23,2,2.66,2,119.8,0.001,198,1.06,72,0.25,22.65,48.46,3.08,1,200.8,0.3,0.61,0.025,2.07,0.66,1.11,0.85,0.33,0.55,269,0.5,23.3,2.31,98,73,2.17,"Chlorites","MgChlorite",0.595,"White Micas","",0.405,47.82,"","","","","","","",0.0248,0.0548,0.0492,0.0798,"",2208.24,2252.09,2336.63,553.28,9.085,10.996,0.98,0.0138,0.16,1.21,0.0023,0.0198,0.0098,0.00007,0.00005,0.724,0.699,0,0,33.263,13.662,0,0,0,0.022,0,13.032,0,0,0,0,15.067,0,0,0,0,13.75,0.27,1.102,0.003,0.015,0,0,0,0.058,0,0,0,8.333,0,7.920408,6.33,0.013822,8.49,1.849841,4.317346,0.166314,1.209983,0.05,0.002306,0.019794,0.66,0.009819,0.000094,0,1.529,4.281,1.05,1.412,0.292,1.965,0.002,{"Filica":-1.210323834463944,"Argilica":-1.081784809327399,"Propilitica":0.756599422822039,"Potasica":-1.052587079996592},"Indefinida",0.76,0,"N/A",0.565,"Media","OK"
"ASD2",1129.5,1130,693035,6566428,-1129.75,20723,693035,6566428,-31.019982,137.022249,1000,"",1900377,"dolerite","",0.5,0.005,7.55,14.27,0.5,362.4,1,0.38,5.65,7.9,0.01,22.1,42.6,236,6.86,151,4.66,2.88,1.11,418,9.23,13.2,19.3,0.07,0.7,2.2,0.97,0.09,2.01,2.42,10.5,31.4,0.39,4.19,6.96,1800,0.23,0.5,11900,1.6,4.4,12.4,112,0.06,0.14,24,2,3.21,2,155.1,0.001,463,0.89,69,0.25,22.04,47.16,3.57,1,106.9,0.3,0.69,0.025,2.47,0.72,1.2,0.73,0.42,0.66,281,0.5,25.8,2.53,100,87,3.34,"Chlorites","FeMgChlorite",0.793,"White Micas","",0.207,39.754,"","","","","","","",0.0321,0.0306,0.0524,0.0894,0.00183,2214.18,2253.57,2335.79,546.09,9.358,10.232,0.99,0.0151,0.18,1.19,0.0024,0.0463,0.01,0.00005,0.00005,1.587,1.532,0,4.916,30.657,11.636,0,0,0,0.024,0,6.725,0,0,2.671,0,12.347,0,0,0,0,13.523,0.324,1.202,0.003,0.015,0,0,0,0.227,0,0,0,12.611,0,7.55,5.65,0.0151,9.23,2.01,4.19,0.18,1.19,0.06,0.0024,0.0463,0.72,0.01,0.00005,0,1.689,3.756,1.104,1.309,0.356,2.203,0.005,{"Filica":-1.146879059973964,"Argilica":-1.04358341497798,"Propilitica":0.713301478968857,"Potasica":-0.959579534867084},"Indefinida",0.71,0.163,"N/A",0.559,"Media","OK"
"ASD2",1139.4,1140,693035,6566428,-1139.7,20723,693035,6566428,-31.019982,137.022249,98,"",1900376,"dolerite","",0.5,0.2,7.44,14.05,0.5,229.3,3.7,2.28,5.37,7.51,0.01,27.2,42.6,239,18.35,446,5.07,3.02,1.1,643,9.21,13.16,18.4,0.08,0.5,1.8,1.08,0.11,2.71,3.27,13.5,49.8,0.39,3.25,5.39,3100,0.41,0.5,3500,0.47,3.6,13.2,89,0.05,0.11,14,2,3.56,2,236.3,0.001,327,1.79,72,7,20,42.79,3.81,2,49,0.4,0.76,0.025,2.02,0.67,1.12,1.27,0.43,0.95,284,8,29.1,2.62,131,77,9.73,"Chlorites","FeMgChlorite",0.811,"White Micas","",0.189,18.537,"Invalid","Unknown",1,"","","",500,0.0489,"",0.115,0.136,0.000748,"",2255.4,2343.74,495.83,"",10.327,0.996,0.0446,0.31,0.35,0.0014,0.0327,0.0131,0.00005,0.00005,2.979,2.876,8.448,7.277,12.984,8.885,2.689,0,0,0.07,0,3.446,1.672,2.179,10.896,3.334,3.271,4.174,0,0,0,2.602,0.27,1.119,0.002,0.02,0,0,0,0.052,1.465,1.672,0,17.618,0,7.44,5.37,0.0446,9.21,2.71,3.25,0.31,0.35,0.05,0.0014,0.0327,0.67,0.0131,0.00005,0,7.741,2.745,1.301,1.062,0.505,2.834,0.004,{"Filica":-0.176367320351908,"Argilica":-0.918509871368958,"Propilitica":0.59376652244492,"Potasica":-0.79549376478264},"Indefinida",0.59,0.526,"N/A",0.544,"Media","OK"
"ASD2",1147,1148,693035,6566428,-1147.5,20723,693035,6566428,-31.019982,137.022249,4,2.71,1900375,"sediment","Hutchinson",0.5,0.005,6.52,12.31,2,622.2,2.6,0.46,0.94,1.32,0.01,99.9,10.9,130,6.79,3,4.67,2.44,1.44,574,4.6,6.57,14.9,0.1,0.5,7.6,0.89,0.04,2.34,2.82,53,21.3,0.35,1.4,2.33,900,0.12,0.6,15600,2.1,11.6,39.5,38,0.06,0.13,2.5,0.5,12.05,0.5,126.9,0.001,25,0.69,22,3,31.53,67.46,7.43,3,32.1,0.9,0.79,0.025,18.24,0.43,0.72,0.67,0.38,4.53,75,21,23.8,2.3,47,313,2.89,"Chlorites","FeMgChlorite",0.684,"White Micas","",0.316,15.142,"Invalid","Unknown",1,"","","",500,0.0712,0.0986,0.12,0.136,0.0244,2215.91,2255.07,2347.99,539.65,8.662,9.863,0.98,0.0003,0.09,1.56,0.00025,0.0025,0.0047,0.00006,0.0002,1.723,1.663,6.845,5.905,8.31,8.292,6.204,0,0,0,0,1.144,0.129,0,1.937,0,0,0.969,0,0,0,14.555,0.324,0.718,0,0.007,0,0,0,0,0.113,0.129,0,41.033,0,6.52,0.94,0.000298,4.6,2.34,1.4,0.09,1.56,0.06,0.000249,0.002501,0.43,0.004698,0.000058,0,1.5,2.786,2.608,0.359,2.489,3.285,0.001,{"Filica":-1.222531022976473,"Argilica":-0.388753315513263,"Propilitica":-0.026224428848484,"Potasica":-0.046898666821917},"Indefinida",-0.03,0.305,"N/A",0.47,"Media","OK"
"CAR01",454.3,455,738099,6544000,-454.65,205821,738099,6544000,-31.213899,137.499306,68,"",1923491,"dolerite","?",0.5,0.005,7.34,13.86,64.2,262.4,6.1,1.3,0.81,1.14,0.01,20.9,21.7,248,24.55,17,5.21,2.65,1.49,2380,14.24,20.36,20.3,6.28,2.01,2.9,1,0.261,4.93,5.94,11.4,36,0.31,1.31,2.17,2789,0.36,2.6,6677,0.9,4.3,16.1,45,0.048,0.11,37,0.5,3.01,1,362.9,0.001,126,2.56,51,0.25,22,47.06,6.77,2,27.9,0.5,0.94,0.025,3.34,0.76,1.26,1.48,0.34,6.64,413,1,27.4,2.54,86,115,"","White Micas","Phengite",1,"","","",81.144,"","","","","","","",0.0889,0.052,"",0.0243,0.174,2217.2,"",2346.13,532.71,8.139,9.609,0.992,0.0017,0.2789,0.6677,0.0037,0.0126,0.0086,0.00026,0.00642,8.824,8.52,12.325,11.018,6.379,19.964,0,0,0,0.003,0,0,0,0,2.574,0,0,1.28,0,0,0,7.587,0.259,1.269,0.004,0.013,0.383,0,0,0.045,0,0,0,19.553,0,7.34,0.81,0.0017,14.24,4.93,1.31,0.2789,0.6677,0.048,0.0037,0.0126,0.76,0.0086,0.00026,0,7.382,1.489,4.967,0.234,6.086,10.869,0.001,{"Filica":-0.206639364735118,"Argilica":0.101988096576099,"Propilitica":-0.270886186879916,"Potasica":0.37272121215467},"Indefinida",0.37,0.459,"N/A",0.516,"Media","OK"
"CAR01",460,461,738099,6544000,-460.5,205821,738099,6544000,-31.213899,137.499306,92,2.61,1923490,"dolerite","?",2,0.005,7.58,14.31,54.5,1011.4,2.9,0.58,1.8,2.52,0.06,13.4,34.4,269,14.17,22,4.74,2.66,1.14,1512,12.76,18.25,19.6,4.85,1.96,2.8,1.02,0.135,4.61,5.55,4.9,16.5,0.33,1.61,2.67,4493,0.58,3.1,13205,1.78,4.4,11.1,78,0.052,0.12,31,1,2.09,2,306.7,0.005,135,2.1,50,0.25,22.25,47.59,4.57,1,37.4,0.5,0.76,0.11,3.58,0.77,1.29,1.88,0.38,4.58,340,1,26.4,2.57,79,107,"","White Micas","Phengite",0.73,"Carbonates","",0.27,77.271,"","","","","","","",0.107,0.055,"",0.026,0.245,2214.63,"",2340.96,527.01,8.269,9.237,0.995,0.0022,0.4493,1.3205,0.0031,0.0135,0.0079,0.00031,0.00545,7.616,7.353,10.338,9.797,5.215,19.903,1.174,0,0,0.003,0.001,0,0,0,5.286,0,0,3.616,0,0,0,14.405,0.281,1.285,0.004,0.012,0.548,0,0,0.052,0,0,0,13.111,0,7.58,1.8,0.0022,12.76,4.61,1.61,0.4493,1.3205,0.052,0.0031,0.0135,0.77,0.0079,0.00031,0,3.491,1.644,2.429,0.271,2.561,7.925,0.001,{"Filica":-0.684028128686271,"Argilica":-0.442916494627726,"Propilitica":-0.186971051662467,"Potasica":-0.033515292288104},"Indefinida",-0.03,0.362,"N/A",0.47,"Media","OK"
"CAR01",471.1,471.9,738099,6544000,-471.5,205821,738099,6544000,-31.213899,137.499306,94,"",1923489,"dolerite","?",0.5,0.08,7.54,14.25,79,323.3,4.6,1.2,0.58,0.81,0.1,18.1,45,255,17.66,25,4.58,2.59,1.11,1786,15.28,21.85,20,4.83,1.2,3.2,0.96,0.2,5.14,6.19,5.9,30.7,0.27,1.32,2.19,1239,0.16,4,5638,0.76,4.1,13.3,65,0.044,0.1,41,0.5,2.58,0.5,359.5,0.001,134,2.06,44,0.25,21.87,46.78,4.83,2,25.7,0.4,0.73,0.09,4.12,0.76,1.26,1.3,0.37,7.55,486,2,23.7,2.44,81,129,"","White Micas","Phengite",0.744,"Carbonates","",0.256,76.959,"","","","","","","",0.0741,0.0346,"",0.0151,0.282,2217.8,"",2342.77,528.27,8.094,9.786,0.994,0.0025,0.1239,0.5638,0.0041,0.0134,0.0081,0.0004,0.0079,9.209,8.891,18.554,0,8.738,23.609,0,0,0,0.004,0.001,0,0,0,0,0,0,2.553,0,0,0,6.407,0.238,1.269,0.005,0.012,0.008,0,0,0.049,0,0,0,20.453,0,7.54,0.58,0.0025,15.28,5.14,1.32,0.1239,0.5638,0.044,0.0041,0.0134,0.76,0.0081,0.0004,0,9.115,1.467,6.591,0.231,8.861,11.575,0.001,{"Filica":-0.072207423256206,"Argilica":0.317477680121814,"Propilitica":-0.278262262396358,"Potasica":0.549028373950148},"Indefinida",0.55,0.382,"N/A",0.539,"Media","OK"
"CAR01",479,480,738099,6544000,-479.5,205821,738099,6544000,-31.213899,137.499306,86,2.86,1923488,"dolerite","?",0.5,0.12,8.7,16.44,70.3,501,4.6,1.3,0.56,0.79,0.01,20.5,86.5,281,13.48,83,6.77,3.81,1.24,2004,12.83,18.34,21.6,5.91,2.08,3.4,1.44,0.145,5.66,6.82,8.6,34.7,0.4,1.58,2.62,1472,0.19,2.4,4080,0.55,5.1,13.9,68,0.048,0.11,24,0.5,2.9,1,388.3,0.003,169,4.12,54,0.25,22.02,47.1,4.47,3,21,0.5,1.03,0.025,5.38,0.85,1.42,1.61,0.57,9.26,374,2,42.6,3.4,159,147,"","White Micas","Phengite",1,"","","",78.339,"","","","","","","",0.0908,0.0643,"",0.0302,0.229,2219.14,"",2347.04,530.66,7.932,9.444,0.988,0.0083,0.1472,0.408,0.0024,0.0169,0.0159,0.00024,0.00703,7.063,6.819,0,0,11.765,41.902,0,0,0,0.013,0,0,14.882,0,0,0,0,2.403,0,0,0,4.636,0.259,1.419,0.003,0.024,0.034,0,0,0.034,0,0,0,8.744,0,8.7,0.56,0.0083,12.83,5.66,1.58,0.1472,0.408,0.048,0.0024,0.0169,0.85,0.0159,0.00024,0,13.869,1.537,8.987,0.26,10.105,8.12,0.001,{"Filica":0.195369442090364,"Argilica":0.55367529720702,"Propilitica":-0.210658120735642,"Potasica":0.610682718857837},"Indefinida",0.61,0,"N/A",0.546,"Media","OK"
"CAR01",490,491,738099,6544000,-490.5,205821,738099,6544000,-31.213899,137.499306,102,2.72,1923487,"dolerite","?",0.5,0.005,7.55,14.27,34,88.3,4,0.55,1.94,2.71,0.03,46.3,156.1,237,12.01,70,8.26,4.05,2.01,3241,12.2,17.45,21.5,8.7,1.86,3.3,1.64,0.11,2.54,3.06,37.5,116.7,0.43,3.75,6.21,1627,0.21,1.7,2819,0.38,5.3,19.7,136,0.877,2.01,20,0.5,4.79,0.5,288.1,0.008,126,2.32,49,0.9,21.65,46.3,6.13,3,42.2,0.6,1.32,0.025,5.58,0.85,1.42,1.5,0.59,5.02,317,3,45.6,3.49,238,130,"","White Micas","Phengite",0.568,"Carbonates","",0.432,151.39,"","","","","","","",0.0652,0.03,"",0.0283,0.239,2224.83,"",2345.79,526.63,7.525,10.122,0.995,0.007,0.1627,0.2819,0.002,0.0126,0.0238,0.00017,0.0034,3.835,3.703,0,0,31.003,18.815,0,0,0,0.008,0,0,3.353,0,0.27,0,0,0,0,0,0,3.203,4.741,1.419,0.002,0.033,0.01,0,0,0,2.939,3.353,0,23.313,0,7.55,1.94,0.005123,12.2,2.54,3.75,0.1627,0.2819,0.877,0.001512,0.013147,0.85,0.022127,0,0,9.007,2.972,3.398,1.329,1.309,3.253,0.001,{"Filica":-0.079805898058978,"Argilica":-0.187192764467933,"Propilitica":0.721969392145087,"Potasica":-0.348489169562223},"Indefinida",0.72,0,"N/A",0.56,"Media","OK"
"CAR01",499.9,500,738099,6544000,-499.95,205821,738099,6544000,-31.213899,137.499306,62,2.55,1923486,"dolerite","?",1,0.005,8.35,15.77,51.3,1626.4,4.4,7.06,1.28,1.79,0.01,23.3,59.2,241,13.31,68,5.93,3.42,1.27,1659,10.62,15.18,21,5.55,1.96,4,1.27,0.179,5.1,6.14,9.5,40.3,0.48,2.06,3.42,2401,0.31,10.8,3709,0.5,5.4,15.8,50,0.048,0.11,29,0.5,3.17,0.5,373,0.005,148,4.01,53,2.3,23.08,49.37,4.94,2,38.8,0.6,0.89,0.025,7.62,0.89,1.49,2.26,0.55,5.83,381,1,35.9,3.53,170,161,"","White Micas","Phengite",0.811,"Carbonates","",0.189,60.696,"","","","","","","",0.0869,0.0532,"",0.0253,0.189,2219.27,"",2346.03,530.02,7.879,9.703,0.99,0.0068,0.2401,0.3709,0.0029,0.0148,0.017,0.00108,0.00513,5.469,5.28,14.851,12.456,10.263,18.372,1.125,0,0,0.011,0.002,1.653,0.283,0,4.152,0,0,1.879,0,0,0,3.639,0.259,1.486,0.003,0.025,0.19,0,0,0.017,0.248,0.283,0,18.054,0,8.35,1.28,0.0068,10.62,5.1,2.06,0.2401,0.3709,0.048,0.0029,0.0148,0.89,0.017,0.00108,0,13.747,1.637,5.058,0.377,3.984,5.155,0.001,{"Filica":0.189736885827977,"Argilica":0.115817679610826,"Propilitica":0.001741698246784,"Potasica":0.173869936269415},"Indefinida",0.19,0.541,"N/A",0.494,"Media","OK"
"CAR01",510,511,738099,6544000,-510.5,205821,738099,6544000,-31.213899,137.499306,57,2.86,1923485,"dolerite","?",5,0.005,7.69,14.52,70.5,435.9,4.7,1.07,0.9,1.26,0.01,33.9,62.2,239,13.15,51,5.58,3.16,1.33,1505,12.3,17.59,21.2,5.36,2.08,3.6,1.14,0.181,3.98,4.8,19.4,45.4,0.44,2.45,4.06,1394,0.18,1.8,3487,0.47,4.9,18.2,80,0.057,0.13,33,3,4.03,1,314.9,0.019,191,3.65,44,0.25,22.91,49.01,5.24,2,24.9,0.6,0.88,0.025,7.09,0.82,1.37,1.23,0.43,6.59,388,2,31.6,3.09,152,132,"","White Micas","Phengite",0.65,"Carbonates","",0.35,134.93,"","","","","","","",0.0747,0.0338,0.0247,0.0245,0.203,2221.25,2252.44,2347.76,529.79,7.791,9.759,0.994,0.0051,0.1394,0.3487,0.0033,0.0191,0.0152,0.00018,0.00705,6.03,5.822,11.766,10.131,15.282,13.911,0.066,0,0,0.008,0,2.179,0.625,0,2.937,0,0,1.121,0,0,0,3.929,0.308,1.369,0.004,0.023,0,0,0,0.058,0.548,0.625,0,23.258,0,7.69,0.9,0.0051,12.3,3.98,2.45,0.1394,0.3487,0.057,0.0033,0.0191,0.82,0.0152,0.00018,0,11.411,1.932,6.158,0.566,4.422,5.02,0.002,{"Filica":0.071008875311592,"Argilica":0.265714733133638,"Propilitica":0.234026133428712,"Potasica":0.222822259539162},"Indefinida",0.27,0.55,"N/A",0.504,"Media","OK"
